time,station,latitude[unit="degrees_north"],longitude[unit="degrees_east"],tmin[unit="degC"]
2073-08-20T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,24.793673
2073-08-21T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,25.744753
2073-08-22T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,25.471464
2073-08-23T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,26.725124
2073-08-24T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,23.136108
2073-08-25T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,22.782211
2073-08-26T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,19.546423
2073-08-27T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,19.38532
2073-08-28T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,21.565275
2073-08-29T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,21.212072
2073-08-30T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,21.69066
2073-09-01T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,22.435535
2073-09-02T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,23.921215
2073-09-03T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,21.031734
2073-09-04T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,16.43637
2073-09-05T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,13.869902
2073-09-06T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,13.665598
2073-09-07T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,14.509265
2073-09-08T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,19.43443
2073-09-09T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.588457
2073-09-10T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,17.925861
2073-09-11T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,17.992098
2073-09-12T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,16.041
2073-09-13T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,15.380437
2073-09-14T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,14.201412
2073-09-15T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,15.180828
2073-09-16T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,15.073718
2073-09-17T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,15.965801
2073-09-18T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,16.151527
2073-09-19T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,21.386528
2073-09-20T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,20.781301
2073-09-21T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,20.951996
2073-09-22T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,16.249763
2073-09-23T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,13.202865
2073-09-24T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,14.409662
2073-09-25T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.168432
2073-09-26T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,16.55309
2073-09-27T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,12.3555155
2073-09-28T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,16.463634
2073-09-29T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,17.618511
2073-09-30T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.48857
2073-10-01T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.97302
2073-10-02T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,21.494802
2073-10-03T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,20.162058
2073-10-04T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,19.20959
2073-10-05T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,14.319492
2073-10-06T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,9.560637
2073-10-07T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,7.56768
2073-10-08T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,9.439767
2073-10-09T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,11.323071
2073-10-10T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,8.228906
2073-10-11T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,6.14244
2073-10-12T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,5.3352256
2073-10-13T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,7.366215
2073-10-14T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,9.024603
2073-10-15T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,3.2280774
2073-10-16T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,4.6958566
2073-10-17T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,13.09911
2073-10-18T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,12.35423
2073-10-19T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,8.494763
2073-10-20T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,15.433842
2073-10-21T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,9.800523
2073-10-22T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,6.6540136
2073-10-23T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,8.704797
2073-10-24T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,9.064391
2073-10-25T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,4.3399577
2073-10-26T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,10.1144
2073-10-27T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,13.29105
2073-10-28T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,9.687041
2073-10-29T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,1.6014102
2073-10-30T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-2.2727408
2073-11-01T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.9643205
2073-11-02T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,1.5395657
2073-11-03T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,4.1301966
2073-11-04T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,6.642369
2073-11-05T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,7.7499886
2073-11-06T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,7.582635
2073-11-07T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,6.5456986
2073-11-08T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,10.258262
2073-11-09T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,5.8151517
2073-11-10T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,2.7570944
2073-11-11T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,4.868309
2073-11-12T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,3.9095283
2073-11-13T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,3.5719197
2073-11-14T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,4.0313573
2073-11-15T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,2.3412752
2073-11-16T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,1.2822204
2073-11-17T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,1.2058299
2073-11-18T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.77476084
2073-11-19T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.0463126
2073-11-20T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.0428437
2073-11-21T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,5.8641458
2073-11-22T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,7.510487
2073-11-23T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,4.046906
2073-11-24T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,1.4389613
2073-11-25T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.51552
2073-11-26T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.702459
2073-11-27T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.56908536
2073-11-28T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,3.8791535
2073-11-29T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,4.557651
2073-11-30T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,6.0620847
2073-12-01T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.6941195
2073-12-02T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.84480923
2073-12-03T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,3.3286493
2073-12-04T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,3.126996
2073-12-05T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.598456
2073-12-06T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.5871141
2073-12-07T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.032234
2073-12-08T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-2.1139493
2073-12-09T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.4059792
2073-12-10T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-2.8087113
2073-12-11T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-13.761144
2073-12-12T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-11.976587
2073-12-13T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.6903362
2073-12-14T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.2997557
2073-12-15T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.026617901
2073-12-16T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,6.276565
2073-12-17T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,6.265537
2073-12-18T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.7668554
2073-12-19T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,5.597037
2073-12-20T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.25919807
2073-12-21T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,5.7866282
2073-12-22T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.2894772
2073-12-23T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-4.737058
2073-12-24T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.2973993
2073-12-25T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-2.761137
2073-12-26T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.825107
2073-12-27T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.4884914
2073-12-28T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-2.7635193
2073-12-29T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.828704
2073-12-30T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.23620194
2074-01-01T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,4.4587564
2074-01-02T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,3.484735
2074-01-03T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-2.685639
2074-01-04T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.2338758
2074-01-05T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,1.8088636
2074-01-06T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.738509
2074-01-07T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-2.216712
2074-01-08T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.3215677
2074-01-09T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.5485014
2074-01-10T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.333043
2074-01-11T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.249437
2074-01-12T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,2.385976
2074-01-13T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.038191427
2074-01-14T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.6177563
2074-01-15T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.57783186
2074-01-16T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,4.408399
2074-01-17T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,2.146243
2074-01-18T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,1.3434585
2074-01-19T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-4.1851087
2074-01-20T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-3.903745
2074-01-21T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.3054174
2074-01-22T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,1.02831
2074-01-23T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,4.524034
2074-01-24T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-3.7742522
2074-01-25T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-2.044252
2074-01-26T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-4.9750323
2074-01-27T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-11.683164
2074-01-28T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-2.5724401
2074-01-29T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-5.8696957
2074-01-30T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,1.1328791
2074-02-01T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,1.3057978
2074-02-02T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.3957894
2074-02-03T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-2.4746797
2074-02-04T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-5.0247545
2074-02-05T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.16078565
2074-02-06T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.9048353
2074-02-07T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-8.016317
2074-02-08T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-5.1135173
2074-02-09T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-3.337341
2074-02-10T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,2.9892178
2074-02-11T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.93027884
2074-02-12T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.6286789
2074-02-13T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,5.0196633
2074-02-14T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.3725387
2074-02-15T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.36323336
2074-02-16T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,4.7525215
2074-02-17T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.8057299
2074-02-18T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,1.7187707
2074-02-19T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,3.0476735
2074-02-20T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,7.298591
2074-02-21T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,6.60756
2074-02-22T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,4.3746476
2074-02-23T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.335451
2074-02-24T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.3840123
2074-02-25T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.8557738
2074-02-26T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.61247456
2074-02-27T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,1.5717819
2074-02-28T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.7119
2074-02-29T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.729052
2074-02-30T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,3.5176175
2074-03-01T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,3.1566188
2074-03-02T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,4.7798624
2074-03-03T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,8.729197
2074-03-04T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,2.506052
2074-03-05T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.8869148
2074-03-06T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,2.3000774
2074-03-07T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.49303854
2074-03-08T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-3.944765
2074-03-09T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-2.075806
2074-03-10T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.6674937
2074-03-11T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-3.1687934
2074-03-12T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.9495125
2074-03-13T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.4764029
2074-03-14T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,6.191527
2074-03-15T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,10.857706
2074-03-16T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,2.5131755
2074-03-17T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,3.7946682
2074-03-18T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,6.1850433
2074-03-19T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,9.347104
2074-03-20T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.873857
2074-03-21T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.1165762
2074-03-22T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.90235084
2074-03-23T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,4.0397344
2074-03-24T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,3.1471174
2074-03-25T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,9.436045
2074-03-26T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,7.259193
2074-03-27T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,15.262137
2074-03-28T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,5.147569
2074-03-29T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,4.754186
2074-03-30T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,7.188812
2074-04-01T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,10.710513
2074-04-02T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,12.953583
2074-04-03T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,8.484797
2074-04-04T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,4.8980837
2074-04-05T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,7.1372876
2074-04-06T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,17.168344
2074-04-07T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,6.110551
2074-04-08T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,5.7985096
2074-04-09T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,12.046153
2074-04-10T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,6.653214
2074-04-11T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,6.8518066
2074-04-12T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,7.0250554
2074-04-13T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,6.5896106
2074-04-14T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,3.9245296
2074-04-15T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,7.092541
2074-04-16T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,11.403592
2074-04-17T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,13.340516
2074-04-18T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,12.200839
2074-04-19T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,15.075759
2074-04-20T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,14.80486
2074-04-21T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,13.632533
2074-04-22T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,12.815658
2074-04-23T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,20.284853
2074-04-24T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,16.409483
2074-04-25T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,20.873318
2074-04-26T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,22.618444
2074-04-27T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,20.269861
2074-04-28T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,22.42848
2074-04-29T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,20.865976
2074-04-30T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,13.5349
2074-05-01T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,13.322077
2074-05-02T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,11.914203
2074-05-03T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,15.6953945
2074-05-04T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.749054
2074-05-05T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,17.076603
2074-05-06T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,9.611794
2074-05-07T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,14.008338
2074-05-08T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,17.28926
2074-05-09T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,9.05629
2074-05-10T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,10.638911
2074-05-11T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,9.708274
2074-05-12T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,10.237919
2074-05-13T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,12.0208845
2074-05-14T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.388659
2074-05-15T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,9.714362
2074-05-16T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,9.658678
2074-05-17T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,9.797208
2074-05-18T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,12.390331
2074-05-19T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,13.941698
2074-05-20T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,12.400178
2074-05-21T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,13.433051
2074-05-22T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,12.252563
2074-05-23T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,14.612194
2074-05-24T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,19.110165
2074-05-25T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,20.091696
2074-05-26T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,20.269148
2074-05-27T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.523886
2074-05-28T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,19.047697
2074-05-29T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,16.070852
2074-05-30T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.340334
2074-06-01T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,20.321835
2074-06-02T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,22.200142
2074-06-03T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,21.412298
2074-06-04T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,22.783604
2074-06-05T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,23.30929
2074-06-06T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,24.609911
2074-06-07T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,23.79615
2074-06-08T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,24.472332
2074-06-09T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,23.01997
2074-06-10T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,21.336514
2074-06-11T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,21.17914
2074-06-12T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,20.011745
2074-06-13T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,19.326843
2074-06-14T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,16.581707
2074-06-15T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.007235
2074-06-16T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,19.912067
2074-06-17T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,20.208605
2074-06-18T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,21.937214
