time,station,latitude[unit="degrees_north"],longitude[unit="degrees_east"],tmax[unit="degC"]
2061-04-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,28.077547
2061-04-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,26.19123
2061-04-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.334528
2061-05-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.111784
2061-05-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.872934
2061-05-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.309612
2061-05-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,27.551437
2061-05-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.82609
2061-05-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.376862
2061-05-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.303288
2061-05-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,27.00489
2061-05-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,30.646027
2061-05-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.662495
2061-05-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.11388
2061-05-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.107765
2061-05-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.15121
2061-05-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,30.621553
2061-05-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,29.820696
2061-05-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,28.968239
2061-05-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,29.263603
2061-05-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,28.335583
2061-05-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,28.39386
2061-05-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.391409
2061-05-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,28.018112
2061-05-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.845203
2061-05-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.474913
2061-05-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.873627
2061-05-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.038305
2061-05-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,26.076912
2061-05-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.779215
2061-05-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,19.138433
2061-05-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.064991
2061-05-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,27.778948
2061-06-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,29.927303
2061-06-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,29.847818
2061-06-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,28.920673
2061-06-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,27.278383
2061-06-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,28.936241
2061-06-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.344128
2061-06-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.662346
2061-06-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.713554
2061-06-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,41.133762
2061-06-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,41.108776
2061-06-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,38.099976
2061-06-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.24487
2061-06-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.77677
2061-06-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.353554
2061-06-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.68663
2061-06-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.903885
2061-06-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,32.664722
2061-06-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,30.938818
2061-06-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.442436
2061-06-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.471996
2061-06-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,39.319168
2061-06-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,39.926273
2061-06-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,40.34921
2061-06-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,39.30621
2061-06-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.970974
2061-06-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.070038
2061-06-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.933132
2061-06-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.4097
2061-06-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.899685
2061-06-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,39.550938
2061-07-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.70274
2061-07-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.414223
2061-07-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.257812
2061-07-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,40.120438
2061-07-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,42.78446
2061-07-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,44.37595
2061-07-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,42.933735
2061-07-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,38.67891
2061-07-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,38.540398
2061-07-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,40.073986
2061-07-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,40.917778
2061-07-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,41.510864
2061-07-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,40.707638
2061-07-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,38.61331
2061-07-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.617294
2061-07-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.329266
2061-07-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.86379
2061-07-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.49354
2061-07-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.15187
2061-07-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,39.4075
2061-07-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,41.81532
2061-07-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,41.643433
2061-07-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,41.099884
2061-07-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,40.90675
2061-07-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,41.73582
2061-07-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,38.79694
2061-07-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,39.35236
2061-07-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,39.117863
2061-07-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.66955
2061-07-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.12255
2061-08-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.7592
2061-08-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.02762
2061-08-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.778805
2061-08-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.27994
2061-08-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.689495
2061-08-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,39.960182
2061-08-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,39.83739
2061-08-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.55739
2061-08-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.157673
2061-08-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.65001
2061-08-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.489998
2061-08-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.598488
2061-08-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,38.67845
2061-08-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,39.14163
2061-08-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,40.686413
2061-08-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,41.884167
2061-08-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,40.05096
2061-08-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,39.541485
2061-08-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.760593
2061-08-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,38.755905
2061-08-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.64752
2061-08-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.043976
2061-08-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.25857
2061-08-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.72221
2061-08-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,38.41201
2061-08-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,38.24045
2061-08-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,39.707447
2061-08-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,38.191746
2061-08-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.045162
2061-08-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.10682
2061-09-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.15005
2061-09-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.541523
2061-09-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.07138
2061-09-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.989487
2061-09-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.827156
2061-09-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.193092
2061-09-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.885387
2061-09-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.495377
2061-09-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,38.29674
2061-09-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.324226
2061-09-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,39.21318
2061-09-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,40.754333
2061-09-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,41.527393
2061-09-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,40.483864
2061-09-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,40.476536
2061-09-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,38.15153
2061-09-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.69876
2061-09-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,31.618357
2061-09-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.55596
2061-09-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.430283
2061-09-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.494137
2061-09-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.82897
2061-09-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.63155
2061-09-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.67229
2061-09-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.147312
2061-09-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.384274
2061-09-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.192932
2061-09-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.449444
2061-09-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.19941
2061-09-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.99605
2061-10-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,29.025644
2061-10-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,26.580513
2061-10-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,29.974249
2061-10-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,31.935024
2061-10-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.37657
2061-10-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.963966
2061-10-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.512466
2061-10-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.99014
2061-10-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.69687
2061-10-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.407791
2061-10-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.926077
2061-10-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.58072
2061-10-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.834856
2061-10-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.73299
2061-10-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.759605
2061-10-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.837591
2061-10-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.452991
2061-10-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.562073
2061-10-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,18.876114
2061-10-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,18.683683
2061-10-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.826754
2061-10-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.338018
2061-10-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,19.851973
2061-10-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.332817
2061-10-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,19.200985
2061-10-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.485117
2061-10-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.298359
2061-10-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,19.497261
2061-10-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.59847
2061-10-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,27.653692
2061-11-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.731062
2061-11-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,26.480156
2061-11-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,28.85568
2061-11-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,29.309502
2061-11-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,27.888807
2061-11-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,28.660887
2061-11-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,29.347845
2061-11-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,29.283716
2061-11-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,28.383614
2061-11-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,29.28718
2061-11-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,28.029215
2061-11-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,26.872982
2061-11-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,28.749348
2061-11-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,26.742647
2061-11-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,27.294909
2061-11-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.642673
2061-11-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,27.454134
2061-11-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.206347
2061-11-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.602392
2061-11-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.095098
2061-11-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,26.824461
2061-11-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,26.42198
2061-11-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,27.619892
2061-11-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.103426
2061-11-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,26.165941
2061-11-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.36772
2061-11-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.272488
2061-11-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.280965
2061-11-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.662354
2061-11-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.686737
2061-12-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.52306
2061-12-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.448357
2061-12-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.962227
2061-12-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.34431
2061-12-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.790632
2061-12-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.115755
2061-12-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,19.304752
2061-12-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,18.535658
2061-12-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.614879
2061-12-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.345076
2061-12-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.955875
2061-12-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.066313
2061-12-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.84243
2061-12-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.307361
2061-12-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.888061
2061-12-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.11389
2061-12-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.648656
2061-12-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.318937
2061-12-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.90481
2061-12-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.723715
2061-12-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.44351
2061-12-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.816925
2061-12-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.776741
2061-12-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.529746
2061-12-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,11.991483
2061-12-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.301979
2061-12-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.332347
2061-12-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.61613
2061-12-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.415851
2061-12-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.999016
2062-01-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.582067
2062-01-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.680622
2062-01-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.843723
2062-01-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.198868
2062-01-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,18.734749
2062-01-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.743265
2062-01-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.347944
2062-01-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.575762
2062-01-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,18.380045
2062-01-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.776521
2062-01-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.904791
2062-01-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.199589
2062-01-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.812492
2062-01-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.144823
2062-01-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.22852
2062-01-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.211454
2062-01-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.536762
2062-01-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,18.822565
2062-01-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.192293
2062-01-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.729756
2062-01-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.432426
2062-01-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.463213
2062-01-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.250725
2062-01-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.570549
2062-01-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.340326
2062-01-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.504833
2062-01-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.761353
2062-01-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,18.424149
2062-01-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.162014
2062-01-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.301259
2062-02-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.554934
2062-02-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.58051
2062-02-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.160357
2062-02-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,18.675755
2062-02-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.939554
2062-02-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.93122
2062-02-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,18.930296
2062-02-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.048687
2062-02-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.478783
2062-02-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.896774
2062-02-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,11.589172
2062-02-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.969755
2062-02-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.898314
2062-02-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.560158
2062-02-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.622244
2062-02-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,18.764343
2062-02-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.416948
2062-02-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.850998
2062-02-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.933445
2062-02-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.160639
2062-02-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.402868
2062-02-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.717552
2062-02-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.450682
2062-02-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.269388
2062-02-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.764494
2062-02-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,18.14846
2062-02-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,18.768496
2062-02-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.447832
2062-02-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.473011
2062-02-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.151392
