model,site,year,predicted
GFDL-ESM2M.WRF,oakville,2086,128
GFDL-ESM2M.WRF,oakville,2087,128
GFDL-ESM2M.WRF,oakville,2088,127
GFDL-ESM2M.WRF,oakville,2089,122
GFDL-ESM2M.WRF,oakville,2090,122
GFDL-ESM2M.WRF,oakville,2091,127
GFDL-ESM2M.WRF,oakville,2092,122
GFDL-ESM2M.WRF,oakville,2093,123
GFDL-ESM2M.WRF,oakville,2094,127
GFDL-ESM2M.WRF,oakville,2095,125
GFDL-ESM2M.WRF,oakville,2096,128
GFDL-ESM2M.WRF,oakville,2097,135
GFDL-ESM2M.WRF,oakville,2098,128
GFDL-ESM2M.WRF,oakville,2099,127
GFDL-ESM2M.WRF,vaira,2007,77
GFDL-ESM2M.WRF,vaira,2008,56
GFDL-ESM2M.WRF,vaira,2009,49
GFDL-ESM2M.WRF,vaira,2010,82
GFDL-ESM2M.WRF,vaira,2011,60
GFDL-ESM2M.WRF,vaira,2012,88
GFDL-ESM2M.WRF,vaira,2013,84
GFDL-ESM2M.WRF,vaira,2014,68
GFDL-ESM2M.WRF,vaira,2015,65
GFDL-ESM2M.WRF,vaira,2016,73
GFDL-ESM2M.WRF,vaira,2017,83
GFDL-ESM2M.WRF,vaira,2018,66
GFDL-ESM2M.WRF,vaira,2019,67
GFDL-ESM2M.WRF,vaira,2020,54
GFDL-ESM2M.WRF,vaira,2021,94
GFDL-ESM2M.WRF,vaira,2022,60
GFDL-ESM2M.WRF,vaira,2023,75
GFDL-ESM2M.WRF,vaira,2024,45
GFDL-ESM2M.WRF,vaira,2025,56
GFDL-ESM2M.WRF,vaira,2026,54
GFDL-ESM2M.WRF,vaira,2027,52
GFDL-ESM2M.WRF,vaira,2028,45
GFDL-ESM2M.WRF,vaira,2029,66
GFDL-ESM2M.WRF,vaira,2030,50
GFDL-ESM2M.WRF,vaira,2031,78
GFDL-ESM2M.WRF,vaira,2032,74
GFDL-ESM2M.WRF,vaira,2033,70
GFDL-ESM2M.WRF,vaira,2034,62
GFDL-ESM2M.WRF,vaira,2035,73
GFDL-ESM2M.WRF,vaira,2036,80
GFDL-ESM2M.WRF,vaira,2037,100
GFDL-ESM2M.WRF,vaira,2038,51
GFDL-ESM2M.WRF,vaira,2039,73
GFDL-ESM2M.WRF,vaira,2040,50
GFDL-ESM2M.WRF,vaira,2041,54
GFDL-ESM2M.WRF,vaira,2042,59
GFDL-ESM2M.WRF,vaira,2043,86
GFDL-ESM2M.WRF,vaira,2044,64
GFDL-ESM2M.WRF,vaira,2045,71
GFDL-ESM2M.WRF,vaira,2046,50
GFDL-ESM2M.WRF,vaira,2047,91
GFDL-ESM2M.WRF,vaira,2048,83
GFDL-ESM2M.WRF,vaira,2049,43
GFDL-ESM2M.WRF,vaira,2050,47
GFDL-ESM2M.WRF,vaira,2051,51
GFDL-ESM2M.WRF,vaira,2052,74
GFDL-ESM2M.WRF,vaira,2053,54
GFDL-ESM2M.WRF,vaira,2054,62
GFDL-ESM2M.WRF,vaira,2055,86
GFDL-ESM2M.WRF,vaira,2056,44
GFDL-ESM2M.WRF,vaira,2057,76
GFDL-ESM2M.WRF,vaira,2058,66
GFDL-ESM2M.WRF,vaira,2059,59
GFDL-ESM2M.WRF,vaira,2060,47
GFDL-ESM2M.WRF,vaira,2061,50
GFDL-ESM2M.WRF,vaira,2062,64
GFDL-ESM2M.WRF,vaira,2063,63
GFDL-ESM2M.WRF,vaira,2064,63
GFDL-ESM2M.WRF,vaira,2065,60
GFDL-ESM2M.WRF,vaira,2066,36
GFDL-ESM2M.WRF,vaira,2067,33
GFDL-ESM2M.WRF,vaira,2068,54
GFDL-ESM2M.WRF,vaira,2069,54
GFDL-ESM2M.WRF,vaira,2070,61
GFDL-ESM2M.WRF,vaira,2071,65
GFDL-ESM2M.WRF,vaira,2072,54
GFDL-ESM2M.WRF,vaira,2073,67
GFDL-ESM2M.WRF,vaira,2074,70
GFDL-ESM2M.WRF,vaira,2075,53
GFDL-ESM2M.WRF,vaira,2076,43
GFDL-ESM2M.WRF,vaira,2077,48
GFDL-ESM2M.WRF,vaira,2078,51
GFDL-ESM2M.WRF,vaira,2079,52
GFDL-ESM2M.WRF,vaira,2080,39
GFDL-ESM2M.WRF,vaira,2081,64
GFDL-ESM2M.WRF,vaira,2082,59
GFDL-ESM2M.WRF,vaira,2083,61
GFDL-ESM2M.WRF,vaira,2084,41
GFDL-ESM2M.WRF,vaira,2085,74
GFDL-ESM2M.WRF,vaira,2086,75
GFDL-ESM2M.WRF,vaira,2087,70
GFDL-ESM2M.WRF,vaira,2088,54
GFDL-ESM2M.WRF,vaira,2089,42
GFDL-ESM2M.WRF,vaira,2090,69
GFDL-ESM2M.WRF,vaira,2091,39
GFDL-ESM2M.WRF,vaira,2092,71
GFDL-ESM2M.WRF,vaira,2093,57
GFDL-ESM2M.WRF,vaira,2094,37
GFDL-ESM2M.WRF,vaira,2095,62
GFDL-ESM2M.WRF,vaira,2096,61
GFDL-ESM2M.WRF,vaira,2097,43
GFDL-ESM2M.WRF,vaira,2098,60
GFDL-ESM2M.WRF,vaira,2099,32
HadGEM2-ES.RegCM4,ibp,2007,203
HadGEM2-ES.RegCM4,ibp,2008,232
HadGEM2-ES.RegCM4,ibp,2009,189
HadGEM2-ES.RegCM4,ibp,2010,210
HadGEM2-ES.RegCM4,ibp,2011,216
HadGEM2-ES.RegCM4,ibp,2012,228
HadGEM2-ES.RegCM4,ibp,2014,217
HadGEM2-ES.RegCM4,ibp,2015,213
HadGEM2-ES.RegCM4,ibp,2016,257
HadGEM2-ES.RegCM4,ibp,2017,202
HadGEM2-ES.RegCM4,ibp,2018,163
HadGEM2-ES.RegCM4,ibp,2019,134
HadGEM2-ES.RegCM4,ibp,2021,190
HadGEM2-ES.RegCM4,ibp,2022,249
HadGEM2-ES.RegCM4,ibp,2023,177
HadGEM2-ES.RegCM4,ibp,2025,226
HadGEM2-ES.RegCM4,ibp,2026,229
HadGEM2-ES.RegCM4,ibp,2027,209
HadGEM2-ES.RegCM4,ibp,2028,245
HadGEM2-ES.RegCM4,ibp,2029,208
HadGEM2-ES.RegCM4,ibp,2030,178
HadGEM2-ES.RegCM4,ibp,2031,201
HadGEM2-ES.RegCM4,ibp,2032,240
HadGEM2-ES.RegCM4,ibp,2033,222
HadGEM2-ES.RegCM4,ibp,2034,230
HadGEM2-ES.RegCM4,ibp,2035,229
HadGEM2-ES.RegCM4,ibp,2037,206
HadGEM2-ES.RegCM4,ibp,2038,221
HadGEM2-ES.RegCM4,ibp,2040,210
HadGEM2-ES.RegCM4,ibp,2041,147
HadGEM2-ES.RegCM4,ibp,2042,207
HadGEM2-ES.RegCM4,ibp,2044,204
HadGEM2-ES.RegCM4,ibp,2045,222
HadGEM2-ES.RegCM4,ibp,2046,238
HadGEM2-ES.RegCM4,ibp,2047,251
HadGEM2-ES.RegCM4,ibp,2048,200
HadGEM2-ES.RegCM4,ibp,2049,148
HadGEM2-ES.RegCM4,ibp,2050,235
HadGEM2-ES.RegCM4,ibp,2051,232
HadGEM2-ES.RegCM4,ibp,2052,239
HadGEM2-ES.RegCM4,ibp,2053,234
HadGEM2-ES.RegCM4,ibp,2054,189
HadGEM2-ES.RegCM4,ibp,2055,256
HadGEM2-ES.RegCM4,ibp,2056,188
HadGEM2-ES.RegCM4,ibp,2057,223
HadGEM2-ES.RegCM4,ibp,2058,240
HadGEM2-ES.RegCM4,ibp,2059,188
HadGEM2-ES.RegCM4,ibp,2060,228
HadGEM2-ES.RegCM4,ibp,2061,243
HadGEM2-ES.RegCM4,ibp,2062,198
HadGEM2-ES.RegCM4,ibp,2063,225
HadGEM2-ES.RegCM4,ibp,2066,256
HadGEM2-ES.RegCM4,ibp,2067,210
HadGEM2-ES.RegCM4,ibp,2068,226
HadGEM2-ES.RegCM4,ibp,2069,247
HadGEM2-ES.RegCM4,ibp,2070,233
HadGEM2-ES.RegCM4,ibp,2071,219
HadGEM2-ES.RegCM4,ibp,2072,251
HadGEM2-ES.RegCM4,ibp,2073,170
HadGEM2-ES.RegCM4,ibp,2075,193
HadGEM2-ES.RegCM4,ibp,2076,252
HadGEM2-ES.RegCM4,ibp,2077,188
HadGEM2-ES.RegCM4,ibp,2078,172
HadGEM2-ES.RegCM4,ibp,2079,188
HadGEM2-ES.RegCM4,ibp,2080,227
HadGEM2-ES.RegCM4,ibp,2081,235
HadGEM2-ES.RegCM4,ibp,2082,186
HadGEM2-ES.RegCM4,ibp,2083,241
HadGEM2-ES.RegCM4,ibp,2084,225
HadGEM2-ES.RegCM4,ibp,2085,249
HadGEM2-ES.RegCM4,ibp,2086,148
HadGEM2-ES.RegCM4,ibp,2087,215
HadGEM2-ES.RegCM4,ibp,2089,204
HadGEM2-ES.RegCM4,ibp,2090,197
HadGEM2-ES.RegCM4,ibp,2091,241
HadGEM2-ES.RegCM4,ibp,2092,213
HadGEM2-ES.RegCM4,ibp,2093,188
HadGEM2-ES.RegCM4,ibp,2094,240
HadGEM2-ES.RegCM4,ibp,2095,233
HadGEM2-ES.RegCM4,ibp,2096,241
HadGEM2-ES.RegCM4,ibp,2097,199
HadGEM2-ES.RegCM4,kansas,2007,104
HadGEM2-ES.RegCM4,kansas,2008,105
HadGEM2-ES.RegCM4,kansas,2009,115
HadGEM2-ES.RegCM4,kansas,2010,105
HadGEM2-ES.RegCM4,kansas,2011,108
HadGEM2-ES.RegCM4,kansas,2012,110
HadGEM2-ES.RegCM4,kansas,2013,112
HadGEM2-ES.RegCM4,kansas,2014,112
HadGEM2-ES.RegCM4,kansas,2015,105
HadGEM2-ES.RegCM4,kansas,2016,117
HadGEM2-ES.RegCM4,kansas,2017,105
HadGEM2-ES.RegCM4,kansas,2018,109
HadGEM2-ES.RegCM4,kansas,2019,116
HadGEM2-ES.RegCM4,kansas,2020,115
HadGEM2-ES.RegCM4,kansas,2021,112
HadGEM2-ES.RegCM4,kansas,2022,110
HadGEM2-ES.RegCM4,kansas,2023,131
HadGEM2-ES.RegCM4,kansas,2024,116
HadGEM2-ES.RegCM4,kansas,2025,110
HadGEM2-ES.RegCM4,kansas,2026,110
HadGEM2-ES.RegCM4,kansas,2027,120
HadGEM2-ES.RegCM4,kansas,2028,117
HadGEM2-ES.RegCM4,kansas,2029,120
HadGEM2-ES.RegCM4,kansas,2030,108
HadGEM2-ES.RegCM4,kansas,2031,104
HadGEM2-ES.RegCM4,kansas,2032,112
HadGEM2-ES.RegCM4,kansas,2033,105
HadGEM2-ES.RegCM4,kansas,2034,115
HadGEM2-ES.RegCM4,kansas,2035,106
HadGEM2-ES.RegCM4,kansas,2036,110
HadGEM2-ES.RegCM4,kansas,2037,105
HadGEM2-ES.RegCM4,kansas,2038,110
HadGEM2-ES.RegCM4,kansas,2039,106
HadGEM2-ES.RegCM4,kansas,2040,105
HadGEM2-ES.RegCM4,kansas,2041,115
HadGEM2-ES.RegCM4,kansas,2042,122
HadGEM2-ES.RegCM4,kansas,2043,105
HadGEM2-ES.RegCM4,kansas,2044,111
HadGEM2-ES.RegCM4,kansas,2045,112
HadGEM2-ES.RegCM4,kansas,2046,107
HadGEM2-ES.RegCM4,kansas,2047,108
HadGEM2-ES.RegCM4,kansas,2048,104
HadGEM2-ES.RegCM4,kansas,2049,108
HadGEM2-ES.RegCM4,kansas,2050,121
HadGEM2-ES.RegCM4,kansas,2051,105
HadGEM2-ES.RegCM4,kansas,2052,138
HadGEM2-ES.RegCM4,kansas,2053,113
HadGEM2-ES.RegCM4,kansas,2054,129
HadGEM2-ES.RegCM4,kansas,2055,116
HadGEM2-ES.RegCM4,kansas,2056,123
HadGEM2-ES.RegCM4,kansas,2057,115
HadGEM2-ES.RegCM4,kansas,2058,105
HadGEM2-ES.RegCM4,kansas,2059,107
HadGEM2-ES.RegCM4,kansas,2060,122
HadGEM2-ES.RegCM4,kansas,2061,107
HadGEM2-ES.RegCM4,kansas,2062,105
HadGEM2-ES.RegCM4,kansas,2063,108
HadGEM2-ES.RegCM4,kansas,2064,105
HadGEM2-ES.RegCM4,kansas,2065,137
HadGEM2-ES.RegCM4,kansas,2066,121
HadGEM2-ES.RegCM4,kansas,2067,109
HadGEM2-ES.RegCM4,kansas,2068,108
HadGEM2-ES.RegCM4,kansas,2069,106
HadGEM2-ES.RegCM4,kansas,2070,105
HadGEM2-ES.RegCM4,kansas,2071,119
HadGEM2-ES.RegCM4,kansas,2072,112
HadGEM2-ES.RegCM4,kansas,2073,108
HadGEM2-ES.RegCM4,kansas,2074,112
HadGEM2-ES.RegCM4,kansas,2075,112
HadGEM2-ES.RegCM4,kansas,2076,103
HadGEM2-ES.RegCM4,kansas,2077,119
HadGEM2-ES.RegCM4,kansas,2078,105
HadGEM2-ES.RegCM4,kansas,2079,106
HadGEM2-ES.RegCM4,kansas,2080,106
HadGEM2-ES.RegCM4,kansas,2081,104
HadGEM2-ES.RegCM4,kansas,2082,112
HadGEM2-ES.RegCM4,kansas,2083,104
HadGEM2-ES.RegCM4,kansas,2084,105
HadGEM2-ES.RegCM4,kansas,2085,118
HadGEM2-ES.RegCM4,kansas,2086,103
HadGEM2-ES.RegCM4,kansas,2087,104
HadGEM2-ES.RegCM4,kansas,2088,107
HadGEM2-ES.RegCM4,kansas,2089,103
HadGEM2-ES.RegCM4,kansas,2090,108
HadGEM2-ES.RegCM4,kansas,2091,107
HadGEM2-ES.RegCM4,kansas,2092,118
HadGEM2-ES.RegCM4,kansas,2093,104
HadGEM2-ES.RegCM4,kansas,2094,109
HadGEM2-ES.RegCM4,kansas,2095,111
HadGEM2-ES.RegCM4,kansas,2096,103
HadGEM2-ES.RegCM4,kansas,2097,116
HadGEM2-ES.RegCM4,kansas,2098,105
HadGEM2-ES.RegCM4,oakville,2007,137
HadGEM2-ES.RegCM4,oakville,2008,139
HadGEM2-ES.RegCM4,oakville,2009,141
HadGEM2-ES.RegCM4,oakville,2010,132
HadGEM2-ES.RegCM4,oakville,2011,135
HadGEM2-ES.RegCM4,oakville,2012,145
HadGEM2-ES.RegCM4,oakville,2013,143
HadGEM2-ES.RegCM4,oakville,2014,145
HadGEM2-ES.RegCM4,oakville,2015,134
HadGEM2-ES.RegCM4,oakville,2016,141
HadGEM2-ES.RegCM4,oakville,2017,145
HadGEM2-ES.RegCM4,oakville,2018,135
HadGEM2-ES.RegCM4,oakville,2019,139
HadGEM2-ES.RegCM4,oakville,2020,139
HadGEM2-ES.RegCM4,oakville,2021,140
HadGEM2-ES.RegCM4,oakville,2022,138
HadGEM2-ES.RegCM4,oakville,2023,128
HadGEM2-ES.RegCM4,oakville,2024,134
HadGEM2-ES.RegCM4,oakville,2025,132
HadGEM2-ES.RegCM4,oakville,2026,134
HadGEM2-ES.RegCM4,oakville,2027,138
HadGEM2-ES.RegCM4,oakville,2028,131
HadGEM2-ES.RegCM4,oakville,2029,124
HadGEM2-ES.RegCM4,oakville,2030,136
HadGEM2-ES.RegCM4,oakville,2031,134
HadGEM2-ES.RegCM4,oakville,2032,150
HadGEM2-ES.RegCM4,oakville,2033,133
HadGEM2-ES.RegCM4,oakville,2034,145
HadGEM2-ES.RegCM4,oakville,2035,131
HadGEM2-ES.RegCM4,oakville,2036,140
HadGEM2-ES.RegCM4,oakville,2037,137
HadGEM2-ES.RegCM4,oakville,2038,142
HadGEM2-ES.RegCM4,oakville,2039,132
HadGEM2-ES.RegCM4,oakville,2040,136
HadGEM2-ES.RegCM4,oakville,2041,136
HadGEM2-ES.RegCM4,oakville,2042,132
HadGEM2-ES.RegCM4,oakville,2043,144
HadGEM2-ES.RegCM4,oakville,2044,140
HadGEM2-ES.RegCM4,oakville,2045,138
HadGEM2-ES.RegCM4,oakville,2046,136
HadGEM2-ES.RegCM4,oakville,2047,130
HadGEM2-ES.RegCM4,oakville,2048,130
HadGEM2-ES.RegCM4,oakville,2049,135
HadGEM2-ES.RegCM4,oakville,2050,132
HadGEM2-ES.RegCM4,oakville,2051,132
HadGEM2-ES.RegCM4,oakville,2052,133
HadGEM2-ES.RegCM4,oakville,2053,136
HadGEM2-ES.RegCM4,oakville,2054,132
HadGEM2-ES.RegCM4,oakville,2055,146
HadGEM2-ES.RegCM4,oakville,2056,123
HadGEM2-ES.RegCM4,oakville,2057,135
HadGEM2-ES.RegCM4,oakville,2058,124
HadGEM2-ES.RegCM4,oakville,2059,138
HadGEM2-ES.RegCM4,oakville,2060,138
HadGEM2-ES.RegCM4,oakville,2061,128
HadGEM2-ES.RegCM4,oakville,2062,140
HadGEM2-ES.RegCM4,oakville,2063,129
HadGEM2-ES.RegCM4,oakville,2064,125
HadGEM2-ES.RegCM4,oakville,2065,136
HadGEM2-ES.RegCM4,oakville,2066,133
HadGEM2-ES.RegCM4,oakville,2067,137
HadGEM2-ES.RegCM4,oakville,2068,129
HadGEM2-ES.RegCM4,oakville,2069,128
HadGEM2-ES.RegCM4,oakville,2070,131
HadGEM2-ES.RegCM4,oakville,2071,131
HadGEM2-ES.RegCM4,oakville,2072,138
HadGEM2-ES.RegCM4,oakville,2073,133
HadGEM2-ES.RegCM4,oakville,2074,130
HadGEM2-ES.RegCM4,oakville,2075,131
HadGEM2-ES.RegCM4,oakville,2076,124
HadGEM2-ES.RegCM4,oakville,2077,129
HadGEM2-ES.RegCM4,oakville,2078,129
HadGEM2-ES.RegCM4,oakville,2079,132
HadGEM2-ES.RegCM4,oakville,2080,138
HadGEM2-ES.RegCM4,oakville,2081,128
HadGEM2-ES.RegCM4,oakville,2082,135
HadGEM2-ES.RegCM4,oakville,2083,136
HadGEM2-ES.RegCM4,oakville,2084,125
HadGEM2-ES.RegCM4,oakville,2085,126
HadGEM2-ES.RegCM4,oakville,2086,133
HadGEM2-ES.RegCM4,oakville,2087,130
HadGEM2-ES.RegCM4,oakville,2088,134
HadGEM2-ES.RegCM4,oakville,2089,134
HadGEM2-ES.RegCM4,oakville,2090,131
HadGEM2-ES.RegCM4,oakville,2091,139
HadGEM2-ES.RegCM4,oakville,2092,129
HadGEM2-ES.RegCM4,oakville,2093,127
HadGEM2-ES.RegCM4,oakville,2094,132
HadGEM2-ES.RegCM4,oakville,2095,126
HadGEM2-ES.RegCM4,oakville,2096,135
HadGEM2-ES.RegCM4,oakville,2097,131
HadGEM2-ES.RegCM4,oakville,2098,137
HadGEM2-ES.RegCM4,vaira,2007,73
HadGEM2-ES.RegCM4,vaira,2008,53
HadGEM2-ES.RegCM4,vaira,2009,55
HadGEM2-ES.RegCM4,vaira,2010,62
HadGEM2-ES.RegCM4,vaira,2011,51
HadGEM2-ES.RegCM4,vaira,2012,69
HadGEM2-ES.RegCM4,vaira,2013,60
HadGEM2-ES.RegCM4,vaira,2014,51
HadGEM2-ES.RegCM4,vaira,2015,59
HadGEM2-ES.RegCM4,vaira,2016,77
HadGEM2-ES.RegCM4,vaira,2017,51
HadGEM2-ES.RegCM4,vaira,2018,76
HadGEM2-ES.RegCM4,vaira,2019,53
HadGEM2-ES.RegCM4,vaira,2020,44
HadGEM2-ES.RegCM4,vaira,2021,49
HadGEM2-ES.RegCM4,vaira,2022,49
HadGEM2-ES.RegCM4,vaira,2023,105
HadGEM2-ES.RegCM4,vaira,2024,73
HadGEM2-ES.RegCM4,vaira,2025,67
HadGEM2-ES.RegCM4,vaira,2026,51
HadGEM2-ES.RegCM4,vaira,2027,50
HadGEM2-ES.RegCM4,vaira,2028,46
HadGEM2-ES.RegCM4,vaira,2029,78
HadGEM2-ES.RegCM4,vaira,2030,50
HadGEM2-ES.RegCM4,vaira,2031,72
HadGEM2-ES.RegCM4,vaira,2032,74
HadGEM2-ES.RegCM4,vaira,2033,66
HadGEM2-ES.RegCM4,vaira,2034,49
HadGEM2-ES.RegCM4,vaira,2035,44
HadGEM2-ES.RegCM4,vaira,2036,46
HadGEM2-ES.RegCM4,vaira,2037,58
HadGEM2-ES.RegCM4,vaira,2038,61
HadGEM2-ES.RegCM4,vaira,2039,30
HadGEM2-ES.RegCM4,vaira,2040,62
HadGEM2-ES.RegCM4,vaira,2041,44
HadGEM2-ES.RegCM4,vaira,2042,49
HadGEM2-ES.RegCM4,vaira,2043,51
HadGEM2-ES.RegCM4,vaira,2044,53
HadGEM2-ES.RegCM4,vaira,2045,56
HadGEM2-ES.RegCM4,vaira,2046,58
HadGEM2-ES.RegCM4,vaira,2047,46
HadGEM2-ES.RegCM4,vaira,2048,63
HadGEM2-ES.RegCM4,vaira,2049,45
HadGEM2-ES.RegCM4,vaira,2050,45
HadGEM2-ES.RegCM4,vaira,2051,61
HadGEM2-ES.RegCM4,vaira,2052,61
HadGEM2-ES.RegCM4,vaira,2053,49
HadGEM2-ES.RegCM4,vaira,2054,58
HadGEM2-ES.RegCM4,vaira,2055,44
HadGEM2-ES.RegCM4,vaira,2056,66
HadGEM2-ES.RegCM4,vaira,2057,57
HadGEM2-ES.RegCM4,vaira,2058,58
HadGEM2-ES.RegCM4,vaira,2059,59
HadGEM2-ES.RegCM4,vaira,2060,59
HadGEM2-ES.RegCM4,vaira,2061,74
HadGEM2-ES.RegCM4,vaira,2062,62
HadGEM2-ES.RegCM4,vaira,2063,62
HadGEM2-ES.RegCM4,vaira,2064,61
HadGEM2-ES.RegCM4,vaira,2065,37
HadGEM2-ES.RegCM4,vaira,2066,50
HadGEM2-ES.RegCM4,vaira,2067,50
HadGEM2-ES.RegCM4,vaira,2068,86
HadGEM2-ES.RegCM4,vaira,2069,55
HadGEM2-ES.RegCM4,vaira,2070,38
HadGEM2-ES.RegCM4,vaira,2071,58
HadGEM2-ES.RegCM4,vaira,2072,67
HadGEM2-ES.RegCM4,vaira,2073,76
HadGEM2-ES.RegCM4,vaira,2074,73
HadGEM2-ES.RegCM4,vaira,2075,69
HadGEM2-ES.RegCM4,vaira,2076,45
HadGEM2-ES.RegCM4,vaira,2077,62
HadGEM2-ES.RegCM4,vaira,2078,64
HadGEM2-ES.RegCM4,vaira,2079,54
HadGEM2-ES.RegCM4,vaira,2080,64
HadGEM2-ES.RegCM4,vaira,2081,57
HadGEM2-ES.RegCM4,vaira,2082,50
HadGEM2-ES.RegCM4,vaira,2083,62
HadGEM2-ES.RegCM4,vaira,2084,57
HadGEM2-ES.RegCM4,vaira,2085,62
HadGEM2-ES.RegCM4,vaira,2086,80
HadGEM2-ES.RegCM4,vaira,2087,38
HadGEM2-ES.RegCM4,vaira,2088,66
HadGEM2-ES.RegCM4,vaira,2089,54
HadGEM2-ES.RegCM4,vaira,2090,60
HadGEM2-ES.RegCM4,vaira,2091,38
HadGEM2-ES.RegCM4,vaira,2092,26
HadGEM2-ES.RegCM4,vaira,2093,38
HadGEM2-ES.RegCM4,vaira,2094,45
HadGEM2-ES.RegCM4,vaira,2095,31
HadGEM2-ES.RegCM4,vaira,2096,37
HadGEM2-ES.RegCM4,vaira,2097,70
HadGEM2-ES.RegCM4,vaira,2098,37
HadGEM2-ES.WRF,ibp,2007,237
HadGEM2-ES.WRF,ibp,2008,202
HadGEM2-ES.WRF,ibp,2009,221
HadGEM2-ES.WRF,ibp,2010,208
HadGEM2-ES.WRF,ibp,2011,169
HadGEM2-ES.WRF,ibp,2012,221
HadGEM2-ES.WRF,ibp,2013,222
HadGEM2-ES.WRF,ibp,2015,205
HadGEM2-ES.WRF,ibp,2016,229
HadGEM2-ES.WRF,ibp,2017,220
HadGEM2-ES.WRF,ibp,2018,198
HadGEM2-ES.WRF,ibp,2019,206
HadGEM2-ES.WRF,ibp,2020,245
HadGEM2-ES.WRF,ibp,2021,183
HadGEM2-ES.WRF,ibp,2022,225
HadGEM2-ES.WRF,ibp,2023,200
HadGEM2-ES.WRF,ibp,2024,227
HadGEM2-ES.WRF,ibp,2025,193
HadGEM2-ES.WRF,ibp,2026,212
HadGEM2-ES.WRF,ibp,2027,147
HadGEM2-ES.WRF,ibp,2028,224
HadGEM2-ES.WRF,ibp,2029,210
HadGEM2-ES.WRF,ibp,2030,250
HadGEM2-ES.WRF,ibp,2031,236
HadGEM2-ES.WRF,ibp,2032,260
HadGEM2-ES.WRF,ibp,2033,212
HadGEM2-ES.WRF,ibp,2034,206
HadGEM2-ES.WRF,ibp,2035,229
HadGEM2-ES.WRF,ibp,2036,232
HadGEM2-ES.WRF,ibp,2037,250
HadGEM2-ES.WRF,ibp,2038,220
HadGEM2-ES.WRF,ibp,2040,246
HadGEM2-ES.WRF,ibp,2041,195
HadGEM2-ES.WRF,ibp,2042,245
HadGEM2-ES.WRF,ibp,2043,254
HadGEM2-ES.WRF,ibp,2044,168
HadGEM2-ES.WRF,ibp,2045,232
HadGEM2-ES.WRF,ibp,2047,194
HadGEM2-ES.WRF,ibp,2048,192
HadGEM2-ES.WRF,ibp,2049,240
HadGEM2-ES.WRF,ibp,2050,242
HadGEM2-ES.WRF,ibp,2051,236
HadGEM2-ES.WRF,ibp,2052,191
HadGEM2-ES.WRF,ibp,2053,237
HadGEM2-ES.WRF,ibp,2054,196
HadGEM2-ES.WRF,ibp,2055,229
HadGEM2-ES.WRF,ibp,2056,231
HadGEM2-ES.WRF,ibp,2057,240
HadGEM2-ES.WRF,ibp,2058,189
HadGEM2-ES.WRF,ibp,2059,183
HadGEM2-ES.WRF,ibp,2060,238
HadGEM2-ES.WRF,ibp,2061,202
HadGEM2-ES.WRF,ibp,2062,232
HadGEM2-ES.WRF,ibp,2063,195
HadGEM2-ES.WRF,ibp,2064,222
HadGEM2-ES.WRF,ibp,2065,151
HadGEM2-ES.WRF,ibp,2066,230
HadGEM2-ES.WRF,ibp,2067,236
HadGEM2-ES.WRF,ibp,2068,194
HadGEM2-ES.WRF,ibp,2069,228
HadGEM2-ES.WRF,ibp,2070,209
HadGEM2-ES.WRF,ibp,2071,207
HadGEM2-ES.WRF,ibp,2072,186
HadGEM2-ES.WRF,ibp,2073,173
HadGEM2-ES.WRF,ibp,2074,212
HadGEM2-ES.WRF,ibp,2075,255
HadGEM2-ES.WRF,ibp,2076,201
HadGEM2-ES.WRF,ibp,2077,231
HadGEM2-ES.WRF,ibp,2078,208
HadGEM2-ES.WRF,ibp,2079,177
HadGEM2-ES.WRF,ibp,2080,214
HadGEM2-ES.WRF,ibp,2081,256
HadGEM2-ES.WRF,ibp,2082,198
HadGEM2-ES.WRF,ibp,2084,240
HadGEM2-ES.WRF,ibp,2085,243
HadGEM2-ES.WRF,ibp,2086,221
HadGEM2-ES.WRF,ibp,2087,196
HadGEM2-ES.WRF,ibp,2088,188
HadGEM2-ES.WRF,ibp,2089,203
HadGEM2-ES.WRF,ibp,2090,204
HadGEM2-ES.WRF,ibp,2091,246
HadGEM2-ES.WRF,ibp,2092,210
HadGEM2-ES.WRF,ibp,2093,167
HadGEM2-ES.WRF,ibp,2094,214
HadGEM2-ES.WRF,ibp,2095,216
HadGEM2-ES.WRF,ibp,2096,234
HadGEM2-ES.WRF,ibp,2097,220
HadGEM2-ES.WRF,ibp,2098,226
HadGEM2-ES.WRF,ibp,2099,175
HadGEM2-ES.WRF,kansas,2007,114
HadGEM2-ES.WRF,kansas,2008,122
HadGEM2-ES.WRF,kansas,2009,127
HadGEM2-ES.WRF,kansas,2010,104
HadGEM2-ES.WRF,kansas,2011,124
HadGEM2-ES.WRF,kansas,2012,124
HadGEM2-ES.WRF,kansas,2013,116
HadGEM2-ES.WRF,kansas,2014,113
HadGEM2-ES.WRF,kansas,2015,111
HadGEM2-ES.WRF,kansas,2016,117
HadGEM2-ES.WRF,kansas,2017,106
HadGEM2-ES.WRF,kansas,2018,120
HadGEM2-ES.WRF,kansas,2019,108
HadGEM2-ES.WRF,kansas,2020,131
HadGEM2-ES.WRF,kansas,2021,116
HadGEM2-ES.WRF,kansas,2022,108
HadGEM2-ES.WRF,kansas,2023,126
HadGEM2-ES.WRF,kansas,2024,115
HadGEM2-ES.WRF,kansas,2025,113
